Season,Round,Date,TeamHome,Result,TeamAway,Stadium,Referee,PlayersHome,RatingHome,PotentialHome,PlayersAway,RatingAway,PotentialAway
2016,25,01/03/2017,Osasuna,1-4,Villarreal,Estadio El Sadar,González González,"[['Sirigu', 'Vujadinović', 'Unai García', 'Oier', 'Clerc', 'Imanol', 'Berenguer', 'Roberto Torres', 'Čaušić', 'Oriol Riera', 'Sergio León'], ['Kodro', 'Buñuel', 'Olavide', 'Mario', 'David García', 'Fuentes', 'De las Cuevas']]","[[82, 70, 72, 74, 72, 69, 73, 77, 71, 73, 75], [69, 69, 68, 69, 75, 72, 74]]","[[82, 70, 78, 74, 77, 77, 83, 78, 77, 73, 75], [77, 79, 78, 71, 82, 73, 74]]","[['Andrés Fernández', 'Rukavina', 'Álvaro', 'Musacchio', 'Jaume Costa', 'Soriano', 'Rodri', 'Manu Trigueros', 'Jonathan dos Santos', 'Bakambu', 'Soldado'], ['Santos Borré', 'Víctor Ruiz', 'Samu Castillejo', 'Barbosa', 'Bonera', 'Mario', 'Raba']]","[[76, 77, 77, 83, 79, 80, 68, 82, 80, 81, 78], [75, 82, 81, 76, 77, 69, 73]]","[[76, 77, 79, 87, 79, 83, 81, 85, 81, 85, 78], [84, 83, 88, 76, 77, 71, 79]]"
2016,25,01/03/2017,Barcelona,6-1,Sporting de Gijón,Camp Nou,Sánchez Martínez,"[['Ter Stegen', 'Umtiti', 'Mascherano', 'Jordi Alba', 'Rafinha', 'Denis Suárez', 'Busquets', 'Rakitić', 'Neymar', 'Messi', 'Luis Suárez'], ['Alcácer', 'André Gomes', 'Sergi Roberto', 'Cillessen', 'Piqué', 'Iniesta', 'Digne']]","[[83, 82, 84, 86, 80, 80, 86, 87, 92, 93, 92], [79, 83, 80, 81, 87, 88, 79]]","[[88, 87, 84, 87, 85, 87, 87, 87, 94, 93, 92], [85, 89, 85, 83, 87, 88, 84]]","[['Cuéllar', 'Lillo', 'Douglas', 'Juan', 'Babin', 'Echiéjilé', 'Xavi Torres', 'Nacho Cases', 'Sergio Álvarez', 'Burgui', 'Carlos Castro'], ['Víctor', 'Vesga', 'Isma López', 'Mariño', 'Traoré', 'Lora', 'Čop']]","[[75, 72, 72, 63, 74, 72, 71, 74, 77, 74, 72], [76, 70, 72, 74, 75, 73, 75]]","[[75, 73, 75, 71, 74, 72, 71, 74, 82, 80, 78], [77, 77, 73, 77, 77, 73, 76]]"
2016,25,01/03/2017,Celta de Vigo,2-2,Espanyol,Balaidos,Jaime Latre,"[['Rubén Blanco', 'Hugo Mallo', 'Cabral', 'Jonny', 'Fontàs', 'Wass', 'Radoja', 'Marcelo Díaz', 'Pione Sisto', 'Iago Aspas', 'Guidetti'], ['Pape Cheikh', 'Sergi Gómez', 'Jozabed', 'Sergio Álvarez', 'Rossi', 'Bongonda', 'Beauvue']]","[[74, 80, 80, 77, 78, 80, 78, 80, 74, 83, 78], [66, 77, 77, 77, 79, 78, 74]]","[[83, 85, 80, 83, 80, 81, 83, 80, 83, 83, 82], [79, 85, 81, 77, 79, 84, 74]]","[['Diego López', 'Navarro', 'Diego Reyes', 'David López', 'Duarte', 'Aarón', 'Javi Fuego', 'Hernán Pérez', 'Piatti', 'Caicedo', 'Gerard Moreno'], ['Jurado', 'Reyes', 'Javi López', 'Víctor Álvarez', 'Diop', 'Andrés Prieto', 'Marc Roca']]","[[82, 67, 77, 77, 76, 73, 79, 78, 78, 77, 77], [78, 78, 77, 74, 76, 64, 74]]","[[82, 77, 83, 78, 77, 81, 79, 78, 78, 77, 83], [78, 78, 77, 80, 76, 74, 83]]"
2016,25,01/03/2017,Real Madrid,3-3,Las Palmas,Estadio Santiago Bernabeu,Fernández Borbalán,"[['Keylor Navas', 'Carvajal', 'Nacho', 'Sergio Ramos', 'Marcelo', 'Isco', 'Kovačić', 'Kroos', 'Morata', 'Bale', 'Cristiano Ronaldo'], ['Benzema', 'James Rodríguez', 'Lucas Vázquez', 'Casilla', 'Pepe', 'Modrić', 'Asensio']]","[[85, 84, 80, 89, 86, 84, 81, 88, 82, 90, 94], [86, 87, 82, 80, 88, 89, 82]]","[[85, 87, 82, 89, 86, 88, 87, 89, 86, 90, 94], [86, 92, 84, 80, 88, 89, 89]]","[['Javi Varas', 'David Simón', 'Bigas', 'Lemos', 'Dani Castellano', 'Tana', 'Roque Mesa', 'Vicente Gómez', 'Jonathan Viera', 'Jesé', 'Boateng'], ['Mateo García', 'Aythami', 'Halilović', 'Lizoain', 'David García', 'Momo', 'Hernán']]","[[78, 74, 78, 77, 74, 76, 82, 79, 82, 79, 80], [70, 76, 77, 73, 77, 73, 72]]","[[78, 75, 81, 85, 74, 79, 82, 79, 82, 86, 80], [82, 76, 88, 75, 77, 73, 75]]"
2016,25,01/03/2017,Granada,2-1,Alavés,Estadio Nuevo Los Carmenes,Iglesias Villanueva,"[['Ochoa', 'Hongla', 'Ingason', 'Héctor Hernández', 'Gastón Silva', 'Andreas Pereira', 'Carcela', 'Wakaso', 'Agbo', 'Cuenca', 'Ramos'], ['Foulquier', 'Mallé', 'Rubén Vezo', 'Rui Silva', 'Ponce', 'Kone', 'Estupiñán']]","[[79, 62, 71, 72, 72, 71, 78, 72, 72, 73, 78], [71, 63, 75, 72, 72, 75, 75]]","[[79, 69, 76, 77, 78, 79, 78, 73, 81, 76, 78], [76, 74, 81, 80, 82, 75, 82]]","[['Pacheco', 'Vigaray', 'Feddal', 'Alexis', 'Theo Hernández', 'Krstičić', 'Dani Torres', 'Romero', 'Camarasa', 'Katai', 'Deyverson'], ['Ibai Gómez', 'Kiko Femenía', 'Christian Santos', 'Ortolà', 'Rodrigo Ely', 'Raúl Carnero', 'Toquero']]","[[77, 71, 77, 76, 74, 72, 77, 76, 76, 74, 76], [76, 74, 73, 69, 71, 74, 72]]","[[84, 79, 78, 76, 88, 75, 79, 80, 84, 77, 81], [76, 77, 73, 79, 76, 75, 72]]"
2016,25,02/03/2017,Deportivo de La Coruña,1-1,Atlético de Madrid,Estadio Municipal de Riazor,Clos Gómez,"[['Lux', 'Juanfran', 'Arribas', 'Sidnei', 'Luisinho', 'Borges', 'Fajr', 'Çolak', 'Mosquera', 'Kakuta', 'Andone'], ['Álex Bergantiños', 'Laure', 'Fernando Navarro', 'Tytoń', 'Joselu', 'Carles Gil', 'Bruno Gama']]","[[75, 77, 75, 79, 76, 78, 76, 79, 77, 77, 78], [73, 74, 75, 76, 76, 77, 75]]","[[75, 77, 77, 81, 76, 78, 76, 82, 77, 79, 83], [73, 74, 75, 76, 78, 82, 75]]","[['Oblak', 'Vrsaljko', 'Giménez', 'Godín', 'Filipe Luís', 'Thomas', 'Gabi', 'Koke', 'Gameiro', 'Correa', 'Griezmann'], ['Gaitán', 'Carrasco', 'Fernando Torres', 'Moyá', 'Savić', 'Lucas Hernández', 'Caio']]","[[87, 78, 83, 88, 85, 75, 82, 84, 83, 79, 88], [85, 84, 81, 81, 82, 76, 66]]","[[91, 82, 88, 88, 85, 82, 82, 88, 83, 88, 92], [85, 88, 81, 81, 86, 87, 83]]"
2016,25,02/03/2017,Sevilla,1-0,Athletic Club,Estadio Ramón Sánchez-Pizjuán,Ocón Arraiz,"[['Sergio Rico', 'Mariano', 'Mercado', 'Rami', 'Escudero', 'Nasri', 'Iborra', 'Kranevitter', 'Jovetić', 'Correa', 'Vietto'], ['Walter Montoya', 'Franco Vázquez', 'Ben Yedder', 'David Soria', 'Lenglet', 'Carriço', 'Ganso']]","[[81, 79, 76, 82, 79, 83, 82, 77, 80, 74, 79], [72, 82, 81, 73, 75, 81, 81]]","[[86, 79, 76, 82, 80, 83, 82, 85, 81, 83, 86], [79, 82, 84, 81, 84, 82, 82]]","[['Iraizoz', 'Bóveda', 'Yeray', 'Etxeita', 'Saborit', 'Raúl García', 'Lekue', 'Beñat', 'San José', 'Williams', 'Muniain'], ['Susaeta', 'Iturraspe', 'Villalibre', 'Elustondo', 'Eraso', 'Mikel Rico', 'Remiro']]","[[77, 77, 77, 78, 69, 81, 74, 82, 81, 80, 78], [78, 81, 68, 74, 74, 75, 71]]","[[77, 77, 83, 78, 76, 81, 82, 82, 83, 86, 83], [78, 82, 80, 74, 76, 75, 81]]"
2016,26,03/03/2017,Betis,2-3,Real Sociedad,Benito Villamarín,Iglesias Villanueva,"[['Adán', 'Rafa Navarro', 'Mandi', 'Toșca', 'Pezzella', 'Durmisi', 'Brašanac', 'Dani Ceballos', 'Martin', 'Petros', 'Rubén Castro'], ['Joaquín', 'Sanabria', 'Donk', 'Dani Giménez', 'Álex Martínez', 'Bruno', 'Piccini']]","[[81, 70, 77, 67, 77, 72, 73, 77, 76, 79, 81], [78, 78, 73, 70, 73, 78, 76]]","[[81, 80, 82, 73, 83, 79, 78, 85, 78, 80, 81], [78, 88, 73, 70, 76, 82, 83]]","[['Rulli', 'Odriozola', 'Raúl Navas', 'Iñigo Martínez', 'Yuri', 'Zurutuza', 'Canales', 'Xabi Prieto', 'Illarramendi', 'Bautista', 'Carlos Vela'], ['Oyarzabal', 'Granero', 'Kevin Rodrigues', 'Toño Ramírez', 'Markel Bergara', 'Elustondo', 'Concha']]","[[83, 64, 76, 81, 77, 78, 79, 79, 79, 67, 72], [78, 75, 64, 68, 73, 76, 70]]","[[90, 72, 77, 85, 80, 78, 83, 79, 80, 81, 72], [85, 75, 72, 69, 73, 84, 82]]"
2016,26,04/03/2017,Leganés,1-0,Granada,Estadio Municipal de Butarque,Martínez Munuera,"[['Herrerín', 'Bustinza', 'Siovas', 'Mantovani', 'Diego Rico', 'Rubén Pérez', 'Morán', 'Gabriel', 'Szymanowski', 'Guerrero', 'El Zhar'], ['Luciano', 'Machís', 'Insua', 'Champagne', 'Adrián Marín', 'Samu García', 'Unai López']]","[[76, 72, 75, 76, 75, 76, 71, 77, 77, 73, 77], [74, 73, 75, 70, 72, 78, 72]]","[[76, 76, 75, 76, 81, 77, 77, 82, 77, 76, 77], [79, 79, 80, 70, 82, 79, 79]]","[['Ochoa', 'Rubén Vezo', 'Lombán', 'Ingason', 'Héctor Hernández', 'Andreas Pereira', 'Carcela', 'Wakaso', 'Samper', 'Cuenca', 'Ramos'], ['Ponce', 'Kone', 'Boga', 'Rui Silva', 'Angban', 'Hongla', 'Estupiñán']]","[[79, 75, 75, 71, 72, 71, 78, 72, 74, 73, 78], [72, 75, 72, 72, 70, 62, 75]]","[[79, 81, 75, 76, 77, 79, 78, 73, 82, 76, 78], [82, 75, 82, 80, 78, 69, 82]]"
2016,26,04/03/2017,Eibar,1-4,Real Madrid,Estadio Municipal de Ipurua,González González,"[['Yoel', 'Capa', 'Mauro dos Santos', 'Ramis', 'Luna', 'Adrián', 'Pedro León', 'Dani García', 'Escalante', 'Rubén Peña', 'Sergi Enrich'], ['Arbilla', 'Inui', 'Rivera', 'Riesgo', 'Bebé', 'Gálvez', 'Kike García']]","[[72, 76, 77, 77, 75, 75, 78, 79, 77, 74, 77], [73, 77, 67, 75, 76, 76, 73]]","[[72, 82, 78, 77, 79, 75, 78, 81, 84, 77, 79], [73, 77, 79, 75, 77, 77, 74]]","[['Keylor Navas', 'Danilo', 'Nacho', 'Sergio Ramos', 'Pepe', 'Modrić', 'Lucas Vázquez', 'Casemiro', 'James Rodríguez', 'Asensio', 'Benzema'], ['Mariano', 'Isco', 'Kovačić', 'Casilla', 'Carvajal', 'Kroos', 'Marcelo']]","[[85, 79, 80, 89, 88, 89, 82, 83, 87, 82, 86], [74, 84, 81, 80, 84, 88, 86]]","[[85, 82, 82, 89, 88, 89, 84, 88, 92, 89, 86], [82, 88, 87, 80, 87, 89, 86]]"
2016,26,04/03/2017,Villarreal,2-0,Espanyol,Estadio de la Cerámica,De Burgos Bengoetxea,"[['Andrés Fernández', 'Mario Gaspar', 'Álvaro', 'Víctor Ruiz', 'Jaume Costa', 'Bruno Soriano', 'Soriano', 'Manu Trigueros', 'Samu Castillejo', 'Bakambu', 'Soldado'], ['Jonathan dos Santos', 'Santos Borré', 'Rodri', 'Barbosa', 'Sansone', 'Rukavina', 'Bonera']]","[[76, 81, 77, 82, 79, 84, 80, 82, 81, 81, 78], [80, 75, 68, 76, 79, 77, 77]]","[[76, 84, 79, 83, 79, 84, 83, 85, 88, 85, 78], [81, 84, 81, 76, 82, 77, 77]]","[['Diego López', 'Javi López', 'Diego Reyes', 'David López', 'Duarte', 'Aarón', 'Melendo', 'Marc Roca', 'Jurado', 'Piatti', 'Gerard Moreno'], ['Hernán Pérez', 'Caicedo', 'Diop', 'Duarte', 'Reyes', 'Javi Fuego', 'Andrés Prieto']]","[[82, 77, 77, 77, 76, 73, 65, 74, 78, 78, 77], [78, 77, 76, 76, 78, 79, 64]]","[[82, 77, 83, 78, 77, 81, 79, 83, 78, 78, 83], [78, 77, 76, 77, 78, 79, 74]]"
2016,26,04/03/2017,Barcelona,5-0,Celta de Vigo,Camp Nou,Gil Manzano,"[['Ter Stegen', 'Sergi Roberto', 'Umtiti', 'Piqué', 'Jordi Alba', 'Rafinha', 'Busquets', 'Rakitić', 'Neymar', 'Messi', 'Luis Suárez'], ['Mascherano', 'Denis Suárez', 'Iniesta', 'Cillessen', 'Arda Turan', 'Alcácer', 'Digne']]","[[83, 80, 82, 87, 86, 80, 86, 87, 92, 93, 92], [84, 80, 88, 81, 84, 79, 79]]","[[88, 85, 87, 87, 87, 85, 87, 87, 94, 93, 92], [84, 87, 88, 83, 84, 85, 84]]","[['Sergio Álvarez', 'Hugo Mallo', 'Roncaglia', 'Cabral', 'Sergi Gómez', 'Jonny', 'Wass', 'Radoja', 'Iago Aspas', 'Guidetti', 'Bongonda'], ['Pione Sisto', 'Jozabed', 'Marcelo Díaz', 'Rossi', 'Beauvue', 'Planas', 'Iván Villar']]","[[77, 80, 77, 80, 77, 77, 80, 78, 83, 78, 78], [74, 77, 80, 79, 74, 75, 64]]","[[77, 85, 77, 80, 85, 83, 81, 83, 83, 82, 84], [83, 81, 80, 79, 74, 79, 75]]"
2016,26,05/03/2017,Sporting de Gijón,0-1,Deportivo de La Coruña,El Molinón,Mateu Lahoz,"[['Cuéllar', 'Douglas', 'Amorebieta', 'Meré', 'Canella', 'Moi Gómez', 'Vesga', 'Carmona', 'Sergio Álvarez', 'Burgui', 'Traoré'], ['Čop', 'Carlos Castro', 'Víctor', 'Mariño', 'Echiéjilé', 'Lillo', 'Xavi Torres']]","[[75, 72, 75, 78, 69, 74, 70, 72, 77, 74, 75], [75, 72, 76, 74, 72, 72, 71]]","[[75, 75, 75, 84, 69, 80, 77, 72, 82, 80, 77], [76, 78, 77, 77, 72, 73, 71]]","[['Lux', 'Juanfran', 'Arribas', 'Sidnei', 'Luisinho', 'Fernando Navarro', 'Borges', 'Fajr', 'Çolak', 'Mosquera', 'Andone'], ['Carles Gil', 'Joselu', 'John', 'Tytoń', 'Álex Bergantiños', 'Albentosa', 'Laure']]","[[75, 77, 75, 79, 76, 75, 78, 76, 79, 77, 78], [77, 76, 73, 76, 73, 75, 74]]","[[75, 77, 77, 81, 76, 75, 78, 76, 82, 77, 83], [82, 78, 78, 76, 73, 76, 74]]"
2016,26,05/03/2017,Atlético de Madrid,3-0,Valencia,Vicente Calderón,Estrada Fernández,"[['Oblak', 'Vrsaljko', 'Savić', 'Lucas Hernández', 'Filipe Luís', 'Gabi', 'Saúl', 'Koke', 'Gameiro', 'Carrasco', 'Griezmann'], ['Correa', 'Thomas', 'Gaitán', 'Moyá', 'Juanfran', 'Giménez', 'Juan Moreno']]","[[87, 78, 82, 76, 85, 82, 80, 84, 83, 84, 88], [79, 75, 85, 81, 83, 83, 62]]","[[91, 82, 86, 87, 85, 82, 88, 88, 83, 88, 92], [88, 82, 85, 81, 83, 88, 71]]","[['Diego Alves', 'João Cancelo', 'Garay', 'Mangala', 'Gayà', 'Carlos Soler', 'Parejo', 'Enzo Pérez', 'Orellana', 'Zaza', 'Munir'], ['Santi Mina', 'Bakkali', 'Jaume', 'Siqueira', 'Mario Suárez', 'Montoya', 'Abdennour']]","[[83, 79, 84, 79, 79, 74, 82, 78, 81, 79, 75], [76, 74, 75, 76, 79, 77, 78]]","[[83, 86, 84, 82, 84, 82, 83, 78, 81, 82, 82], [83, 82, 79, 76, 79, 80, 80]]"
2016,26,05/03/2017,Las Palmas,5-2,Osasuna,Estadio de Gran Canaria,Del Cerro Grande,"[['Javi Varas', 'David Simón', 'Bigas', 'Lemos', 'Dani Castellano', 'Tana', 'Roque Mesa', 'Vicente Gómez', 'Jonathan Viera', 'Jesé', 'Livaja'], ['David García', 'Halilović', 'Boateng', 'Lizoain', 'Momo', 'Hernán', 'Mateo García']]","[[78, 74, 78, 77, 74, 76, 82, 79, 82, 79, 75], [75, 77, 80, 73, 73, 72, 70]]","[[78, 75, 81, 85, 74, 79, 82, 79, 82, 86, 81], [82, 88, 80, 75, 73, 75, 82]]","[['Sirigu', 'Unai García', 'Oier', 'David García', 'Fuentes', 'Olavide', 'Raoul Loé', 'De las Cuevas', 'Fran Mérida', 'Jaime', 'Kodro'], ['Sergio León', 'Roberto Torres', 'Berenguer', 'Nauzet', 'Rivière', 'Vujadinović', 'Buñuel']]","[[82, 72, 74, 75, 72, 68, 72, 74, 74, 71, 69], [75, 77, 73, 71, 70, 70, 69]]","[[82, 78, 74, 82, 73, 78, 72, 74, 76, 72, 77], [75, 78, 83, 71, 72, 70, 79]]"
2016,26,05/03/2017,Athletic Club,1-0,Málaga,San Mamés,Álvarez Izquierdo,"[['Iraizoz', 'Yeray', 'Laporte', 'Balenziaga', 'Raúl García', 'Lekue', 'Susaeta', 'Beñat', 'San José', 'Williams', 'Muniain'], ['Villalibre', 'Bóveda', 'Saborit', 'Elustondo', 'Iturraspe', 'Mikel Rico', 'Remiro']]","[[77, 77, 84, 79, 81, 74, 78, 82, 81, 80, 78], [68, 77, 69, 74, 81, 75, 71]]","[[77, 83, 88, 79, 81, 82, 78, 82, 83, 86, 83], [80, 77, 76, 74, 82, 75, 81]]","[['Kameni', 'Rosales', 'Luis Hernández', 'Llorente', 'Demichelis', 'Pablo Fornals', 'Jony', 'Keko', 'Juankar', 'Camacho', 'Charles'], ['Sandro', 'En-Nesyri', 'Chori Castro', 'Boyko', 'José Rodríguez', 'Duda', 'Miguel Torres']]","[[81, 77, 77, 78, 78, 77, 78, 79, 73, 81, 77], [77, 70, 82, 78, 75, 72, 75]]","[[81, 77, 78, 86, 78, 86, 81, 82, 74, 84, 77], [85, 82, 82, 78, 80, 72, 75]]"
2016,26,06/03/2017,Alavés,1-1,Sevilla,Mendizorrotza,Trujillo Suárez,"[['Pacheco', 'Kiko Femenía', 'Feddal', 'Laguardia', 'Theo Hernández', 'Manu García', 'Camarasa', 'Marcos Llorente', 'Deyverson', 'Ibai Gómez', 'Toquero'], ['Krstičić', 'Romero', 'Katai', 'Ortolà', 'Rodrigo Ely', 'Christian Santos', 'Vigaray']]","[[77, 74, 77, 76, 74, 75, 76, 76, 76, 76, 72], [72, 76, 74, 69, 71, 73, 71]]","[[84, 77, 78, 78, 88, 75, 84, 86, 81, 76, 72], [75, 80, 77, 79, 76, 73, 79]]","[['Sergio Rico', 'Mercado', 'Pareja', 'Lenglet', 'Escudero', 'Sarabia', ""N'Zonzi"", 'Iborra', 'Kranevitter', 'Vitolo', 'Ben Yedder'], ['Jovetić', 'Mariano', 'Correa', 'David Soria', 'Walter Montoya', 'Franco Vázquez', 'Rami']]","[[81, 76, 72, 75, 79, 79, 83, 82, 77, 83, 81], [80, 79, 74, 73, 72, 82, 82]]","[[86, 76, 72, 84, 80, 83, 83, 82, 85, 83, 84], [81, 79, 83, 81, 79, 82, 82]]"
2016,21,08/03/2017,Deportivo de La Coruña,1-1,Betis,Estadio Municipal de Riazor,Álvarez Izquierdo,"[['Lux', 'Juanfran', 'Arribas', 'Sidnei', 'Luisinho', 'Borges', 'Fajr', 'Carles Gil', 'Çolak', 'Mosquera', 'Andone'], ['John', 'Albentosa', 'Joselu', 'Tytoń', 'Fernando Navarro', 'Álex Bergantiños', 'Bruno Gama']]","[[75, 77, 76, 80, 75, 77, 76, 76, 79, 79, 76], [73, 77, 76, 76, 75, 74, 76]]","[[75, 77, 78, 82, 75, 77, 76, 82, 82, 79, 82], [78, 78, 78, 76, 75, 74, 76]]","[['Adán', 'Piccini', 'Mandi', 'Toșca', 'Pezzella', 'Donk', 'Durmisi', 'Brašanac', 'Dani Ceballos', 'Rubén Pardo', 'Sanabria'], ['Álex Martínez', 'Petros', 'Rafa Navarro', 'Dani Giménez', 'Felipe Gutiérrez', 'Joaquín', 'Rubén Castro']]","[[81, 76, 77, 67, 77, 73, 72, 73, 77, 77, 78], [73, 79, 70, 70, 76, 78, 81]]","[[81, 83, 82, 73, 83, 73, 79, 78, 85, 83, 88], [76, 80, 80, 70, 79, 78, 81]]"
2016,27,10/03/2017,Espanyol,4-3,Las Palmas,Power8 Stadium,Munuera Montero,"[['Diego López', 'Javi López', 'Diego Reyes', 'David López', 'Duarte', 'Aarón', 'Marc Roca', 'Jurado', 'Piatti', 'Caicedo', 'Gerard Moreno'], ['Hernán Pérez', 'Javi Fuego', 'Víctor Álvarez', 'Reyes', 'Diop', 'Álvaro Vázquez', 'Andrés Prieto']]","[[82, 77, 77, 77, 76, 73, 74, 78, 78, 77, 77], [78, 79, 74, 78, 76, 73, 64]]","[[82, 77, 83, 78, 77, 81, 83, 78, 78, 77, 83], [78, 79, 80, 78, 76, 77, 74]]","[['Lizoain', 'David Simón', 'Bigas', 'David García', 'Lemos', 'Hélder Lopes', 'Halilović', 'Vicente Gómez', 'Jonathan Viera', 'Jesé', 'Boateng'], ['Tana', 'Mateo García', 'Hernán', 'Javi Varas', 'Momo', 'Dani Castellano', 'Erik Expósito']]","[[73, 74, 78, 77, 77, 72, 77, 79, 82, 79, 79], [75, 70, 72, 78, 73, 75, 62]]","[[75, 75, 81, 77, 85, 72, 88, 79, 82, 86, 79], [76, 82, 75, 78, 73, 75, 74]]"
2016,27,11/03/2017,Valencia,1-1,Sporting de Gijón,Camp de Mestalla,Álvarez Izquierdo,"[['Diego Alves', 'Montoya', 'João Cancelo', 'Garay', 'Mangala', 'Gayà', 'Carlos Soler', 'Parejo', 'Orellana', 'Zaza', 'Munir'], ['Bakkali', 'Santi Mina', 'Jaume', 'Siqueira', 'Mario Suárez', 'Medrán', 'Abdennour']]","[[83, 77, 79, 84, 79, 79, 74, 82, 81, 79, 75], [74, 76, 75, 76, 79, 76, 78]]","[[83, 80, 86, 84, 82, 84, 81, 83, 81, 82, 82], [82, 83, 79, 76, 79, 83, 80]]","[['Cuéllar', 'Douglas', 'Meré', 'Babin', 'Canella', 'Vesga', 'Carmona', 'Nacho Cases', 'Sergio Álvarez', 'Čop', 'Burgui'], ['Xavi Torres', 'Echiéjilé', 'Carlos Castro', 'Mariño', 'Víctor', 'Traoré', 'Lillo']]","[[75, 72, 78, 74, 69, 70, 72, 74, 77, 75, 74], [71, 72, 72, 74, 76, 75, 72]]","[[75, 75, 84, 74, 69, 77, 72, 74, 82, 76, 80], [71, 72, 78, 77, 77, 77, 73]]"
2016,27,11/03/2017,Sevilla,1-1,Leganés,Estadio Ramón Sánchez-Pizjuán,González González,"[['Sergio Rico', 'Mariano', 'Rami', 'Carriço', 'Lenglet', 'Sarabia', 'Walter Montoya', 'Kranevitter', 'Franco Vázquez', 'Jovetić', 'Correa'], [""N'Zonzi"", 'Vietto', 'Iborra', 'David Soria', 'Ben Yedder', 'Escudero', 'Ganso']]","[[81, 79, 82, 81, 75, 79, 72, 77, 82, 80, 74], [83, 79, 82, 73, 81, 79, 81]]","[[86, 79, 82, 82, 84, 83, 79, 85, 82, 81, 83], [83, 86, 82, 81, 84, 80, 82]]","[['Herrerín', 'Bustinza', 'Tito', 'Siovas', 'Mantovani', 'Rubén Pérez', 'Morán', 'Gabriel', 'Szymanowski', 'Guerrero', 'El Zhar'], ['Insua', 'Luciano', 'Machís', 'Champagne', 'Samu García', 'Víctor Díaz', 'Unai López']]","[[76, 72, 74, 75, 76, 76, 71, 77, 77, 73, 77], [75, 74, 73, 70, 78, 74, 72]]","[[76, 76, 74, 75, 76, 77, 77, 82, 77, 76, 77], [80, 79, 79, 70, 79, 74, 79]]"
2016,27,11/03/2017,Málaga,1-2,Alavés,La Rosaleda,Undiano Mallenco,"[['Kameni', 'Rosales', 'Luis Hernández', 'Demichelis', 'Miguel Torres', 'Keko', 'Chori Castro', 'Camacho', 'José Rodríguez', 'Sandro', 'Charles'], ['En-Nesyri', 'Ontiveros', 'Juankar', 'Boyko', 'Llorente', 'Michael Santos', 'Duda']]","[[81, 77, 77, 78, 75, 79, 82, 81, 75, 77, 77], [70, 70, 74, 78, 78, 72, 72]]","[[81, 77, 78, 78, 75, 82, 82, 84, 80, 85, 77], [82, 83, 75, 78, 86, 78, 72]]","[['Pacheco', 'Kiko Femenía', 'Feddal', 'Laguardia', 'Raúl Carnero', 'Manu García', 'Camarasa', 'Marcos Llorente', 'Deyverson', 'Ibai Gómez', 'Toquero'], ['Vigaray', 'Rodrigo Ely', 'Edgar', 'Ortolà', 'Katai', 'Romero', 'Dani Torres']]","[[77, 74, 77, 76, 74, 75, 76, 76, 76, 76, 72], [71, 71, 75, 69, 74, 76, 77]]","[[84, 77, 78, 78, 75, 75, 84, 86, 81, 76, 72], [79, 76, 78, 79, 75, 80, 79]]"
2016,27,11/03/2017,Granada,0-1,Atlético de Madrid,Estadio Nuevo Los Carmenes,Hernández Hernández,"[['Ochoa', 'Foulquier', 'Saunier', 'Ingason', 'Héctor Hernández', 'Gastón Silva', 'Andreas Pereira', 'Boga', 'Wakaso', 'Agbo', 'Ramos'], ['Kravets', 'Mallé', 'Cuenca', 'Rui Silva', 'Samper', 'Hongla', 'Estupiñán']]","[[79, 71, 72, 71, 72, 72, 72, 72, 72, 72, 78], [72, 64, 72, 72, 74, 62, 75]]","[[79, 76, 73, 76, 77, 78, 80, 82, 73, 81, 78], [73, 75, 75, 80, 82, 69, 82]]","[['Oblak', 'Juanfran', 'Savić', 'Godín', 'Filipe Luís', 'Thomas', 'Saúl', 'Koke', 'Gaitán', 'Carrasco', 'Griezmann'], ['Vrsaljko', 'Correa', 'Giménez', 'Moyá', 'Cerci', 'Lucas Hernández', 'Schiappacasse']]","[[87, 83, 82, 88, 85, 76, 80, 84, 84, 84, 88], [78, 79, 83, 81, 75, 76, 62]]","[[91, 83, 86, 88, 85, 82, 88, 88, 84, 88, 92], [82, 88, 88, 81, 75, 87, 78]]"
2016,27,12/03/2017,Real Sociedad,0-2,Athletic Club,Anoeta,Sánchez Martínez,"[['Rulli', 'Odriozola', 'Raúl Navas', 'Iñigo Martínez', 'Yuri', 'Zurutuza', 'Xabi Prieto', 'Illarramendi', 'Oyarzabal', 'Carlos Vela', 'Juanmi'], ['Bautista', 'Granero', 'Canales', 'Toño Ramírez', 'Markel Bergara', 'Elustondo', 'Kevin Rodrigues']]","[[83, 65, 76, 81, 77, 78, 79, 79, 78, 72, 75], [67, 75, 79, 68, 73, 76, 64]]","[[90, 73, 77, 85, 80, 78, 79, 80, 85, 72, 82], [81, 75, 83, 69, 73, 84, 72]]","[['Kepa', 'Bóveda', 'Yeray', 'Laporte', 'Balenziaga', 'Raúl García', 'Lekue', 'Beñat', 'San José', 'Williams', 'Muniain'], ['Iturraspe', 'Aduriz', 'De Marcos', 'Iraizoz', 'Saborit', 'Susaeta', 'Mikel Rico']]","[[79, 77, 77, 84, 79, 81, 74, 82, 81, 80, 78], [81, 84, 81, 77, 69, 78, 75]]","[[86, 77, 83, 88, 79, 81, 82, 82, 83, 86, 83], [82, 84, 82, 77, 76, 78, 75]]"
